ID,order_ID,station_ID,material_ID,serialNo,batchNo,installedSpec,installedAt
1d994b6b-82a8-4137-abbf-ff5fe8814061,1b42069a-f88e-42b6-8f8a-099774de3d4d,cf1112fd-b64d-4421-a37e-f39ab81534a4,7c401197-8c6c-40bf-adf0-f13857f06b9d,SS-28047,,,2026-06-02T16:18:00Z
39f3117f-94f3-462c-b7a6-10697ede0082,1b42069a-f88e-42b6-8f8a-099774de3d4d,8aecc241-e1a1-4935-98b2-85c0f97ce833,7fdd9b5e-abe9-468a-8a36-d4cf9e3ef98a,,KB-2024-900,,2026-06-02T16:20:00Z
18a773dc-2894-4896-bdfa-b03ef93c2b34,1b42069a-f88e-42b6-8f8a-099774de3d4d,afba19a3-31c7-44fe-8853-5bea81b159cc,a88adc15-405d-492d-84b7-a8046a56de5b,,,,2026-06-02T16:22:00Z
b08e3155-cbb6-48d8-815a-821481e56ac3,1b42069a-f88e-42b6-8f8a-099774de3d4d,eff5fdc4-a844-445c-be8a-c6e769ded30d,d73647ed-2c25-4925-8ccd-ffaadc0326d7,SV-655178,,10 bar,2026-06-02T16:24:00Z
b806d2c8-4067-4a63-8d5f-aec412ea6333,1b42069a-f88e-42b6-8f8a-099774de3d4d,eff5fdc4-a844-445c-be8a-c6e769ded30d,0b5cb0e9-1354-41e1-98c0-b36c43bd83b3,OS-484774,,,2026-06-02T16:25:00Z
7e67b216-86f7-4af2-8884-fa7836b1c279,1b42069a-f88e-42b6-8f8a-099774de3d4d,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,6f54c3fa-51ba-41d4-be3c-a2f115df7047,,,,2026-06-02T16:27:00Z
652854ed-3f50-441c-974a-fdc5175f349e,1b42069a-f88e-42b6-8f8a-099774de3d4d,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,d59a91a9-1c1e-47bc-a8e0-4b5397545c3e,,DG-2024-500,,2026-06-02T16:28:00Z
b5231eb8-c564-4001-b9fe-df37b495bc8c,1b42069a-f88e-42b6-8f8a-099774de3d4d,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,4c021d7e-b87e-4aa1-95ed-fce5653ded5a,AN-517368,,EU,2026-06-02T16:29:00Z
2d9040dc-232c-4cbf-9899-fc6cf8460c48,0ce117ee-2767-4947-8e0f-86526dc22171,4f453f4d-06f7-4d70-aa35-e196db2cf566,90194194-953b-4f62-b2b7-bfc76b8d628a,MOT-700076,,"400V/5,5kW",2026-06-02T16:33:00Z
3951113c-a4ba-4235-8954-92d1815de637,0ce117ee-2767-4947-8e0f-86526dc22171,cf1112fd-b64d-4421-a37e-f39ab81534a4,7c401197-8c6c-40bf-adf0-f13857f06b9d,SS-58353,,,2026-06-02T16:36:00Z
d71cf67c-46dd-43bb-970d-0566f4d562c8,0ce117ee-2767-4947-8e0f-86526dc22171,8aecc241-e1a1-4935-98b2-85c0f97ce833,7fdd9b5e-abe9-468a-8a36-d4cf9e3ef98a,,KB-2024-900,,2026-06-02T16:38:00Z
f41cc6fc-65b9-469d-9d8f-b88ba6c671a7,0ce117ee-2767-4947-8e0f-86526dc22171,afba19a3-31c7-44fe-8853-5bea81b159cc,a88adc15-405d-492d-84b7-a8046a56de5b,,,,2026-06-02T16:40:00Z
a0a03abd-e375-4e08-b232-595a7de6b248,0ce117ee-2767-4947-8e0f-86526dc22171,eff5fdc4-a844-445c-be8a-c6e769ded30d,50a98417-b614-4dab-b3d5-bd357b569c1c,SV-590110,,8 bar,2026-06-02T16:42:00Z
7def9ad7-82d1-4999-8beb-6b26e5a84bab,0ce117ee-2767-4947-8e0f-86526dc22171,eff5fdc4-a844-445c-be8a-c6e769ded30d,0b5cb0e9-1354-41e1-98c0-b36c43bd83b3,OS-942700,,,2026-06-02T16:43:00Z
effd4a02-a2b1-47c6-b627-21366bc5882b,0ce117ee-2767-4947-8e0f-86526dc22171,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,6f54c3fa-51ba-41d4-be3c-a2f115df7047,,,,2026-06-02T16:45:00Z
706ca192-d571-4973-aeea-e92a7f5b9360,0ce117ee-2767-4947-8e0f-86526dc22171,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,d59a91a9-1c1e-47bc-a8e0-4b5397545c3e,,DG-2024-500,,2026-06-02T16:46:00Z
adb81f89-c379-4fa8-ad32-dc859d671a9a,0ce117ee-2767-4947-8e0f-86526dc22171,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,4c021d7e-b87e-4aa1-95ed-fce5653ded5a,AN-678443,,EU,2026-06-02T16:47:00Z
a4003934-c4f6-4758-90ee-e66a3a65903a,2ce91b29-ea18-4e9b-832e-2a408cab3c7e,4f453f4d-06f7-4d70-aa35-e196db2cf566,90194194-953b-4f62-b2b7-bfc76b8d628a,MOT-626986,,"400V/5,5kW",2026-06-02T16:51:00Z
85e3a845-24bb-4e68-83b7-7ee05a464185,2ce91b29-ea18-4e9b-832e-2a408cab3c7e,cf1112fd-b64d-4421-a37e-f39ab81534a4,7c401197-8c6c-40bf-adf0-f13857f06b9d,SS-94015,,,2026-06-02T16:54:00Z
5df9612f-fdb7-48f1-a80e-7c90db5b7e94,2ce91b29-ea18-4e9b-832e-2a408cab3c7e,8aecc241-e1a1-4935-98b2-85c0f97ce833,7fdd9b5e-abe9-468a-8a36-d4cf9e3ef98a,,KB-2024-900,,2026-06-02T16:56:00Z
8d1fc4bf-3476-42f6-b474-735cd6b858ab,2ce91b29-ea18-4e9b-832e-2a408cab3c7e,afba19a3-31c7-44fe-8853-5bea81b159cc,a88adc15-405d-492d-84b7-a8046a56de5b,,,,2026-06-02T16:58:00Z
77b7e6ce-ad4f-46f0-8458-daa4016f2133,2ce91b29-ea18-4e9b-832e-2a408cab3c7e,eff5fdc4-a844-445c-be8a-c6e769ded30d,d73647ed-2c25-4925-8ccd-ffaadc0326d7,SV-276827,,10 bar,2026-06-02T17:00:00Z
ad952ea5-7fe6-4e48-862d-ba0d96b788a7,2ce91b29-ea18-4e9b-832e-2a408cab3c7e,eff5fdc4-a844-445c-be8a-c6e769ded30d,0b5cb0e9-1354-41e1-98c0-b36c43bd83b3,OS-720556,,,2026-06-02T17:01:00Z
7db70fd8-7e42-4b3e-b346-a6d0b8f9cdf0,2ce91b29-ea18-4e9b-832e-2a408cab3c7e,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,6f54c3fa-51ba-41d4-be3c-a2f115df7047,,,,2026-06-02T17:03:00Z
09830b5a-46e5-42da-877a-e7cb34f662f2,2ce91b29-ea18-4e9b-832e-2a408cab3c7e,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,d59a91a9-1c1e-47bc-a8e0-4b5397545c3e,,DG-2024-500,,2026-06-02T17:04:00Z
6046acd2-e864-468e-b6cc-3127904c19af,2ce91b29-ea18-4e9b-832e-2a408cab3c7e,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,a3514a86-f23b-4592-a652-a63a1cfc4c53,AN-708851,,US,2026-06-02T17:05:00Z
dbadda39-4304-4a2c-9765-4ff700f3c7f9,bfa17e10-1273-415d-9929-8aca8d1f64ed,4f453f4d-06f7-4d70-aa35-e196db2cf566,90194194-953b-4f62-b2b7-bfc76b8d628a,MOT-380464,,"400V/5,5kW",2026-06-02T17:09:00Z
b2203c56-8f6f-4aa3-8b76-82b621ba63ce,bfa17e10-1273-415d-9929-8aca8d1f64ed,cf1112fd-b64d-4421-a37e-f39ab81534a4,7c401197-8c6c-40bf-adf0-f13857f06b9d,SS-68929,,,2026-06-02T17:12:00Z
e0bef503-8510-4b7e-a30c-840ce8eff347,bfa17e10-1273-415d-9929-8aca8d1f64ed,8aecc241-e1a1-4935-98b2-85c0f97ce833,7fdd9b5e-abe9-468a-8a36-d4cf9e3ef98a,,KB-2024-900,,2026-06-02T17:14:00Z
5ff7f2cc-7f27-4535-84bb-0ab60fec5279,bfa17e10-1273-415d-9929-8aca8d1f64ed,afba19a3-31c7-44fe-8853-5bea81b159cc,a88adc15-405d-492d-84b7-a8046a56de5b,,,,2026-06-02T17:16:00Z
6cf4d9a1-9f78-4c50-833a-10808d7e00ec,bfa17e10-1273-415d-9929-8aca8d1f64ed,eff5fdc4-a844-445c-be8a-c6e769ded30d,d73647ed-2c25-4925-8ccd-ffaadc0326d7,SV-359961,,10 bar,2026-06-02T17:18:00Z
566e9bb0-06cb-4c6a-957f-ca6738013eec,bfa17e10-1273-415d-9929-8aca8d1f64ed,eff5fdc4-a844-445c-be8a-c6e769ded30d,0b5cb0e9-1354-41e1-98c0-b36c43bd83b3,OS-247720,,,2026-06-02T17:19:00Z
c4adc8c1-7d45-4275-bcd8-4bec669b2b76,bfa17e10-1273-415d-9929-8aca8d1f64ed,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,6f54c3fa-51ba-41d4-be3c-a2f115df7047,,,,2026-06-02T17:21:00Z
badbdeea-b777-4937-a356-6d4e98a888ee,bfa17e10-1273-415d-9929-8aca8d1f64ed,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,d59a91a9-1c1e-47bc-a8e0-4b5397545c3e,,DG-2024-500,,2026-06-02T17:22:00Z
c5fe1589-1a95-43c3-a5e7-33ce9e98663a,bfa17e10-1273-415d-9929-8aca8d1f64ed,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,4c021d7e-b87e-4aa1-95ed-fce5653ded5a,AN-201514,,EU,2026-06-02T17:23:00Z
8d8af62f-f390-492d-b914-84816a2a0009,e68e034f-e15b-4ad0-bbfd-8b468eeb6d92,4f453f4d-06f7-4d70-aa35-e196db2cf566,90194194-953b-4f62-b2b7-bfc76b8d628a,MOT-680096,,"400V/5,5kW",2026-06-02T17:27:00Z
f95e09a0-99f4-4804-b8e2-11fbdee52307,e68e034f-e15b-4ad0-bbfd-8b468eeb6d92,cf1112fd-b64d-4421-a37e-f39ab81534a4,7c401197-8c6c-40bf-adf0-f13857f06b9d,SS-47827,,,2026-06-02T17:30:00Z
7a4a5f07-bf2a-4fbb-a7e3-f9ce300cf873,e68e034f-e15b-4ad0-bbfd-8b468eeb6d92,8aecc241-e1a1-4935-98b2-85c0f97ce833,7fdd9b5e-abe9-468a-8a36-d4cf9e3ef98a,,KB-2024-900,,2026-06-02T17:32:00Z
576d8204-d879-4cda-88de-b744acac8a67,e68e034f-e15b-4ad0-bbfd-8b468eeb6d92,afba19a3-31c7-44fe-8853-5bea81b159cc,a88adc15-405d-492d-84b7-a8046a56de5b,,,,2026-06-02T17:34:00Z
0dcf1c55-ba1a-45e7-84f1-beeeec67a8be,e68e034f-e15b-4ad0-bbfd-8b468eeb6d92,eff5fdc4-a844-445c-be8a-c6e769ded30d,d73647ed-2c25-4925-8ccd-ffaadc0326d7,SV-177103,,10 bar,2026-06-02T17:36:00Z
42bc2508-e2e3-4e22-a1dd-bdb96b9364fd,e68e034f-e15b-4ad0-bbfd-8b468eeb6d92,eff5fdc4-a844-445c-be8a-c6e769ded30d,0b5cb0e9-1354-41e1-98c0-b36c43bd83b3,OS-505116,,,2026-06-02T17:37:00Z
c97f97f0-0973-4106-ac6e-2bd37ca169f0,e68e034f-e15b-4ad0-bbfd-8b468eeb6d92,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,6f54c3fa-51ba-41d4-be3c-a2f115df7047,,,,2026-06-02T17:39:00Z
e0940737-2eb3-436e-aaa2-107cc283ef73,e68e034f-e15b-4ad0-bbfd-8b468eeb6d92,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,d59a91a9-1c1e-47bc-a8e0-4b5397545c3e,,DG-2024-500,,2026-06-02T17:40:00Z
972cfc9b-416f-43fd-8bc9-2addd815d671,e68e034f-e15b-4ad0-bbfd-8b468eeb6d92,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,4c021d7e-b87e-4aa1-95ed-fce5653ded5a,AN-628750,,EU,2026-06-02T17:41:00Z
e18591a0-ec2f-4ee7-9309-f569b3bc5fe8,bb5ad90d-af3a-455f-b063-c934b4965ab5,4f453f4d-06f7-4d70-aa35-e196db2cf566,90194194-953b-4f62-b2b7-bfc76b8d628a,MOT-422623,,"400V/5,5kW",2026-06-02T17:45:00Z
a838ac42-2f25-4342-be26-ddbbe88f3fb6,bb5ad90d-af3a-455f-b063-c934b4965ab5,cf1112fd-b64d-4421-a37e-f39ab81534a4,7c401197-8c6c-40bf-adf0-f13857f06b9d,SS-92478,,,2026-06-02T17:48:00Z
d17e4a61-217b-44cd-8c63-3d2c034b4134,bb5ad90d-af3a-455f-b063-c934b4965ab5,8aecc241-e1a1-4935-98b2-85c0f97ce833,7fdd9b5e-abe9-468a-8a36-d4cf9e3ef98a,,KB-2024-900,,2026-06-02T17:50:00Z
a45d9cc5-9673-4c7f-8758-ec8eb7e26352,bb5ad90d-af3a-455f-b063-c934b4965ab5,afba19a3-31c7-44fe-8853-5bea81b159cc,a88adc15-405d-492d-84b7-a8046a56de5b,,,,2026-06-02T17:52:00Z
0da24789-267a-406e-80e1-76aaf0582557,bb5ad90d-af3a-455f-b063-c934b4965ab5,eff5fdc4-a844-445c-be8a-c6e769ded30d,d73647ed-2c25-4925-8ccd-ffaadc0326d7,SV-127941,,10 bar,2026-06-02T17:54:00Z
7bf6139b-a22d-4bad-8a35-0a20238bf41f,bb5ad90d-af3a-455f-b063-c934b4965ab5,eff5fdc4-a844-445c-be8a-c6e769ded30d,0b5cb0e9-1354-41e1-98c0-b36c43bd83b3,OS-725905,,,2026-06-02T17:55:00Z
be3b2620-46e2-419d-b937-5d8fcd1f1dc9,bb5ad90d-af3a-455f-b063-c934b4965ab5,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,6f54c3fa-51ba-41d4-be3c-a2f115df7047,,,,2026-06-02T17:57:00Z
11353310-1dc0-4b3e-b30c-7c41d16fcaa1,bb5ad90d-af3a-455f-b063-c934b4965ab5,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,d59a91a9-1c1e-47bc-a8e0-4b5397545c3e,,DG-2024-500,,2026-06-02T17:58:00Z
75284799-d88b-4ebc-8107-ef7d264118b8,bb5ad90d-af3a-455f-b063-c934b4965ab5,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,4c021d7e-b87e-4aa1-95ed-fce5653ded5a,AN-597643,,EU,2026-06-02T17:59:00Z
862a4757-d0d2-44bf-a4ee-7bd58681e914,f90e8fe5-af6a-4bfe-ad75-b5b8234031f5,4f453f4d-06f7-4d70-aa35-e196db2cf566,90194194-953b-4f62-b2b7-bfc76b8d628a,MOT-607699,,"400V/5,5kW",2026-06-02T18:03:00Z
bb74df69-22e6-4070-af06-1799aa9c8faa,f90e8fe5-af6a-4bfe-ad75-b5b8234031f5,cf1112fd-b64d-4421-a37e-f39ab81534a4,7c401197-8c6c-40bf-adf0-f13857f06b9d,SS-35200,,,2026-06-02T18:06:00Z
bc5799ff-8b9e-4a7b-95e6-f2cae230b5c7,f90e8fe5-af6a-4bfe-ad75-b5b8234031f5,8aecc241-e1a1-4935-98b2-85c0f97ce833,7fdd9b5e-abe9-468a-8a36-d4cf9e3ef98a,,KB-2024-900,,2026-06-02T18:08:00Z
92fed09b-b116-4066-894d-80100d0a80dd,f90e8fe5-af6a-4bfe-ad75-b5b8234031f5,afba19a3-31c7-44fe-8853-5bea81b159cc,a88adc15-405d-492d-84b7-a8046a56de5b,,,,2026-06-02T18:10:00Z
22e3382d-d3e7-44b3-9417-d4d369e4f516,f90e8fe5-af6a-4bfe-ad75-b5b8234031f5,eff5fdc4-a844-445c-be8a-c6e769ded30d,d73647ed-2c25-4925-8ccd-ffaadc0326d7,SV-358494,,10 bar,2026-06-02T18:12:00Z
cd86dc1f-2a01-4f38-bf88-cca3d3057b7e,f90e8fe5-af6a-4bfe-ad75-b5b8234031f5,eff5fdc4-a844-445c-be8a-c6e769ded30d,0b5cb0e9-1354-41e1-98c0-b36c43bd83b3,OS-392559,,,2026-06-02T18:13:00Z
170de1a5-1e31-421c-9395-707abbdb1ee9,f90e8fe5-af6a-4bfe-ad75-b5b8234031f5,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,6f54c3fa-51ba-41d4-be3c-a2f115df7047,,,,2026-06-02T18:15:00Z
4521040f-d27e-43f1-8b1c-bb03750c7581,f90e8fe5-af6a-4bfe-ad75-b5b8234031f5,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,d59a91a9-1c1e-47bc-a8e0-4b5397545c3e,,DG-2024-500,,2026-06-02T18:16:00Z
02b1ac17-3285-41eb-a9e1-42b8dd56113a,f90e8fe5-af6a-4bfe-ad75-b5b8234031f5,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,a3514a86-f23b-4592-a652-a63a1cfc4c53,AN-685196,,US,2026-06-02T18:17:00Z
7a66c691-dd6a-47e7-8ce8-af4aa4b9f452,2b57a9bf-9c86-4b29-82be-19959b8a4edd,4f453f4d-06f7-4d70-aa35-e196db2cf566,90194194-953b-4f62-b2b7-bfc76b8d628a,MOT-595351,,"400V/5,5kW",2026-06-02T18:21:00Z
8d597ee7-f594-442d-be24-6f63173c84a8,2b57a9bf-9c86-4b29-82be-19959b8a4edd,cf1112fd-b64d-4421-a37e-f39ab81534a4,7c401197-8c6c-40bf-adf0-f13857f06b9d,SS-23178,,,2026-06-02T18:24:00Z
4407c996-a37c-44c6-a72d-16c9b865e62f,2b57a9bf-9c86-4b29-82be-19959b8a4edd,8aecc241-e1a1-4935-98b2-85c0f97ce833,7fdd9b5e-abe9-468a-8a36-d4cf9e3ef98a,,KB-2024-900,,2026-06-02T18:26:00Z
fdfa5377-6bf8-4079-8f96-472e1e475841,2b57a9bf-9c86-4b29-82be-19959b8a4edd,afba19a3-31c7-44fe-8853-5bea81b159cc,a88adc15-405d-492d-84b7-a8046a56de5b,,,,2026-06-02T18:28:00Z
91698e12-4129-4aee-8ff7-1df221c75574,2b57a9bf-9c86-4b29-82be-19959b8a4edd,eff5fdc4-a844-445c-be8a-c6e769ded30d,d73647ed-2c25-4925-8ccd-ffaadc0326d7,SV-814281,,10 bar,2026-06-02T18:30:00Z
ea3a17cf-039f-413e-ab43-1a02f401c849,2b57a9bf-9c86-4b29-82be-19959b8a4edd,eff5fdc4-a844-445c-be8a-c6e769ded30d,0b5cb0e9-1354-41e1-98c0-b36c43bd83b3,OS-908206,,,2026-06-02T18:31:00Z
e949b262-d936-4175-b778-d93ee79993ae,2b57a9bf-9c86-4b29-82be-19959b8a4edd,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,6f54c3fa-51ba-41d4-be3c-a2f115df7047,,,,2026-06-02T18:33:00Z
5f6da133-e956-4ba5-8c2f-f54fc840b9a1,2b57a9bf-9c86-4b29-82be-19959b8a4edd,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,d59a91a9-1c1e-47bc-a8e0-4b5397545c3e,,DG-2024-500,,2026-06-02T18:34:00Z
8d3cba7d-c13d-4199-9f10-4b367f58c72c,2b57a9bf-9c86-4b29-82be-19959b8a4edd,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,4c021d7e-b87e-4aa1-95ed-fce5653ded5a,AN-244144,,EU,2026-06-02T18:35:00Z
4c50386f-88cd-41dc-a5da-550c4df03f5b,5ca9c3df-f0d5-4ef7-a050-5eda3a278a17,4f453f4d-06f7-4d70-aa35-e196db2cf566,90194194-953b-4f62-b2b7-bfc76b8d628a,MOT-866634,,"400V/5,5kW",2026-06-02T18:39:00Z
240389b7-05e5-498d-bcb7-76204817e397,5ca9c3df-f0d5-4ef7-a050-5eda3a278a17,cf1112fd-b64d-4421-a37e-f39ab81534a4,7c401197-8c6c-40bf-adf0-f13857f06b9d,SS-70150,,,2026-06-02T18:42:00Z
ed6024d8-b38e-4a37-9153-b2be3898df65,5ca9c3df-f0d5-4ef7-a050-5eda3a278a17,8aecc241-e1a1-4935-98b2-85c0f97ce833,7fdd9b5e-abe9-468a-8a36-d4cf9e3ef98a,,KB-2024-900,,2026-06-02T18:44:00Z
9de60457-8402-4667-9e70-d4cb57891428,5ca9c3df-f0d5-4ef7-a050-5eda3a278a17,afba19a3-31c7-44fe-8853-5bea81b159cc,a88adc15-405d-492d-84b7-a8046a56de5b,,,,2026-06-02T18:46:00Z
be39d555-7c5e-45c4-bbc2-2e80abc7b4ae,5ca9c3df-f0d5-4ef7-a050-5eda3a278a17,eff5fdc4-a844-445c-be8a-c6e769ded30d,d73647ed-2c25-4925-8ccd-ffaadc0326d7,SV-779776,,10 bar,2026-06-02T18:48:00Z
65683f5b-2ded-46d4-9717-8ddfc3a43eaa,5ca9c3df-f0d5-4ef7-a050-5eda3a278a17,eff5fdc4-a844-445c-be8a-c6e769ded30d,0b5cb0e9-1354-41e1-98c0-b36c43bd83b3,OS-369761,,,2026-06-02T18:49:00Z
57eaa6e3-2478-4e8b-9006-691a55490a03,5ca9c3df-f0d5-4ef7-a050-5eda3a278a17,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,6f54c3fa-51ba-41d4-be3c-a2f115df7047,,,,2026-06-02T18:51:00Z
64f188e2-ecba-403e-b05c-9ea9da838524,5ca9c3df-f0d5-4ef7-a050-5eda3a278a17,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,d59a91a9-1c1e-47bc-a8e0-4b5397545c3e,,DG-2024-500,,2026-06-02T18:52:00Z
62a34ce8-a41b-4cb3-b533-7a360d58ed2a,5ca9c3df-f0d5-4ef7-a050-5eda3a278a17,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,4c021d7e-b87e-4aa1-95ed-fce5653ded5a,AN-853504,,EU,2026-06-02T18:53:00Z
cb153494-39a6-425f-81bb-6eedf41a9f67,3cb550a0-1932-4b21-9051-5a2f3b8e1f20,4f453f4d-06f7-4d70-aa35-e196db2cf566,90194194-953b-4f62-b2b7-bfc76b8d628a,MOT-260626,,"400V/5,5kW",2026-06-02T18:57:00Z
2ce2771a-9000-45fa-a42e-fe0827400af7,3cb550a0-1932-4b21-9051-5a2f3b8e1f20,cf1112fd-b64d-4421-a37e-f39ab81534a4,7c401197-8c6c-40bf-adf0-f13857f06b9d,SS-69634,,,2026-06-02T19:00:00Z
d507ccdb-7c42-49b1-9a79-a64e17c06f2e,3cb550a0-1932-4b21-9051-5a2f3b8e1f20,8aecc241-e1a1-4935-98b2-85c0f97ce833,7fdd9b5e-abe9-468a-8a36-d4cf9e3ef98a,,KB-2024-900,,2026-06-02T19:02:00Z
1238522d-151e-42a3-9f90-9c679deda5e2,3cb550a0-1932-4b21-9051-5a2f3b8e1f20,afba19a3-31c7-44fe-8853-5bea81b159cc,a88adc15-405d-492d-84b7-a8046a56de5b,,,,2026-06-02T19:04:00Z
b73f1b9f-3da9-4ec5-b5fd-0482b584e626,3cb550a0-1932-4b21-9051-5a2f3b8e1f20,eff5fdc4-a844-445c-be8a-c6e769ded30d,d73647ed-2c25-4925-8ccd-ffaadc0326d7,SV-884056,,10 bar,2026-06-02T19:06:00Z
816beb16-789d-4019-ae8f-5d075025b7d5,3cb550a0-1932-4b21-9051-5a2f3b8e1f20,eff5fdc4-a844-445c-be8a-c6e769ded30d,0b5cb0e9-1354-41e1-98c0-b36c43bd83b3,OS-735163,,,2026-06-02T19:07:00Z
d7ef2d06-ee4a-4f84-b166-a2dae5721762,3cb550a0-1932-4b21-9051-5a2f3b8e1f20,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,6f54c3fa-51ba-41d4-be3c-a2f115df7047,,,,2026-06-02T19:09:00Z
4ca8f324-9a81-4417-b376-5682dcef29eb,3cb550a0-1932-4b21-9051-5a2f3b8e1f20,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,d59a91a9-1c1e-47bc-a8e0-4b5397545c3e,,DG-2024-500,,2026-06-02T19:10:00Z
88914c33-ad1b-47be-bee9-97ce898a4395,3cb550a0-1932-4b21-9051-5a2f3b8e1f20,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,4c021d7e-b87e-4aa1-95ed-fce5653ded5a,AN-491774,,EU,2026-06-02T19:11:00Z
53f14b2a-8417-43d0-a728-b42d68c060d1,678b5cd6-73a9-4dd2-9eb4-6b3234eb50cf,4f453f4d-06f7-4d70-aa35-e196db2cf566,90194194-953b-4f62-b2b7-bfc76b8d628a,MOT-544278,,"400V/5,5kW",2026-06-02T19:15:00Z
a4808078-63a9-44cf-98b5-479b8322335e,678b5cd6-73a9-4dd2-9eb4-6b3234eb50cf,cf1112fd-b64d-4421-a37e-f39ab81534a4,7c401197-8c6c-40bf-adf0-f13857f06b9d,SS-55158,,,2026-06-02T19:18:00Z
9f5e3bd9-b9bc-459d-8ce5-ae5229db3205,678b5cd6-73a9-4dd2-9eb4-6b3234eb50cf,8aecc241-e1a1-4935-98b2-85c0f97ce833,7fdd9b5e-abe9-468a-8a36-d4cf9e3ef98a,,KB-2024-900,,2026-06-02T19:20:00Z
2db3b2f2-5a8e-449f-b07a-e293ab5157c9,678b5cd6-73a9-4dd2-9eb4-6b3234eb50cf,afba19a3-31c7-44fe-8853-5bea81b159cc,a88adc15-405d-492d-84b7-a8046a56de5b,,,,2026-06-02T19:22:00Z
bc621cb3-38d5-4658-9fe9-0a44bf3bda94,678b5cd6-73a9-4dd2-9eb4-6b3234eb50cf,eff5fdc4-a844-445c-be8a-c6e769ded30d,d73647ed-2c25-4925-8ccd-ffaadc0326d7,SV-834406,,10 bar,2026-06-02T19:24:00Z
486592d3-0d20-4d3c-86f1-096410c407af,678b5cd6-73a9-4dd2-9eb4-6b3234eb50cf,eff5fdc4-a844-445c-be8a-c6e769ded30d,0b5cb0e9-1354-41e1-98c0-b36c43bd83b3,OS-166857,,,2026-06-02T19:25:00Z
e1294f54-154f-4097-b874-67ab1a549b91,678b5cd6-73a9-4dd2-9eb4-6b3234eb50cf,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,6f54c3fa-51ba-41d4-be3c-a2f115df7047,,,,2026-06-02T19:27:00Z
9e452be1-22c2-469b-bdb6-24709111863b,678b5cd6-73a9-4dd2-9eb4-6b3234eb50cf,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,d59a91a9-1c1e-47bc-a8e0-4b5397545c3e,,DG-2024-500,,2026-06-02T19:28:00Z
c5e661ef-57f7-4db8-b21f-27eb7e63a102,678b5cd6-73a9-4dd2-9eb4-6b3234eb50cf,701dd629-3a2f-4c5d-854e-fbf5d3fac7a8,a3514a86-f23b-4592-a652-a63a1cfc4c53,AN-667451,,US,2026-06-02T19:29:00Z
f342a94b-40bc-4f88-972c-b9839f9ff098,b0882eb1-ff1f-477b-90de-248635761897,4f453f4d-06f7-4d70-aa35-e196db2cf566,90194194-953b-4f62-b2b7-bfc76b8d628a,MOT-948799,,"400V/5,5kW",2026-06-02T19:33:00Z
2327214c-b450-4c0f-b0d7-dc81c875de39,b0882eb1-ff1f-477b-90de-248635761897,cf1112fd-b64d-4421-a37e-f39ab81534a4,7c401197-8c6c-40bf-adf0-f13857f06b9d,SS-96533,,,2026-06-02T19:36:00Z
3b9e1cd5-1acb-4486-b266-0468efdeed1d,b0882eb1-ff1f-477b-90de-248635761897,8aecc241-e1a1-4935-98b2-85c0f97ce833,7fdd9b5e-abe9-468a-8a36-d4cf9e3ef98a,,KB-2024-900,,2026-06-02T19:38:00Z
489848b8-2d4c-4302-ad98-6173751e09fb,b0882eb1-ff1f-477b-90de-248635761897,afba19a3-31c7-44fe-8853-5bea81b159cc,a88adc15-405d-492d-84b7-a8046a56de5b,,,,2026-06-02T19:40:00Z
230263ea-c947-4598-bdd1-8952da29c784,b0882eb1-ff1f-477b-90de-248635761897,eff5fdc4-a844-445c-be8a-c6e769ded30d,d73647ed-2c25-4925-8ccd-ffaadc0326d7,SV-539605,,10 bar,2026-06-02T19:42:00Z
